"","Monthly_Date","Store","Dept","Monthly_Sales","Region"
"9009",2010-04-01,"43","90",314078.17,4
"9010",2010-04-01,"43","91",194087.71,3
"9011",2010-04-01,"43","92",428650.06,1
"9012",2010-04-01,"43","93",181832.06,4
"9013",2010-04-01,"43","94",265042.1,1
"9014",2010-04-01,"43","95",382623.57,3
"9015",2010-04-01,"43","96",126218.78,3
"9016",2010-04-01,"43","97",96840.85,4
"9017",2010-04-01,"43","98",51469.64,1
"9018",2010-04-01,"44","1",33067.42,4
"9019",2010-04-01,"44","2",41608.11,1
"9020",2010-04-01,"44","3",2314.57,2
"9021",2010-04-01,"44","4",33086.61,4
"9022",2010-04-01,"44","5",8567.8,2
"9023",2010-04-01,"44","6",286.86,1
"9024",2010-04-01,"44","7",3811.57,4
"9025",2010-04-01,"44","8",23485.04,2
"9026",2010-04-01,"44","9",517.9,3
"9027",2010-04-01,"44","10",768.5,1
"9028",2010-04-01,"44","11",2358.74,2
"9029",2010-04-01,"44","12",392.5,2
"9030",2010-04-01,"44","13",35586.14,1
"9031",2010-04-01,"44","14",3401.41,2
"9032",2010-04-01,"44","16",4630.34,1
"9033",2010-04-01,"44","17",1822.86,2
"9034",2010-04-01,"44","18",2027.86,2
"9035",2010-04-01,"44","21",4076.66,2
"9036",2010-04-01,"44","23",134.64,3
"9037",2010-04-01,"44","25",228.75,2
"9038",2010-04-01,"44","28",513.14,2
"9039",2010-04-01,"44","31",53.44,4
"9040",2010-04-01,"44","32",167.17,2
"9041",2010-04-01,"44","38",200674.39,1
"9042",2010-04-01,"44","40",71618.13,4
"9043",2010-04-01,"44","42",285.82,1
"9044",2010-04-01,"44","46",29358.96,4
"9045",2010-04-01,"44","52",148.69,1
"9046",2010-04-01,"44","55",-3,3
"9047",2010-04-01,"44","56",2606.49,1
"9048",2010-04-01,"44","59",570.05,2
"9049",2010-04-01,"44","60",1883.2,2
"9050",2010-04-01,"44","67",4032.61,4
"9051",2010-04-01,"44","72",404.03,1
"9052",2010-04-01,"44","74",1378.2,3
"9053",2010-04-01,"44","79",22395.93,1
"9054",2010-04-01,"44","80",23265.66,4
"9055",2010-04-01,"44","81",36283.01,2
"9056",2010-04-01,"44","82",13896.72,2
"9057",2010-04-01,"44","83",4482.91,1
"9058",2010-04-01,"44","85",128.32,2
"9059",2010-04-01,"44","87",308.92,2
"9060",2010-04-01,"44","90",135783.1,1
"9061",2010-04-01,"44","91",84924.85,3
"9062",2010-04-01,"44","92",174005.38,4
"9063",2010-04-01,"44","93",45615.59,4
"9064",2010-04-01,"44","94",116069.23,4
"9065",2010-04-01,"44","95",141672.63,1
"9066",2010-04-01,"44","96",14095.73,4
"9067",2010-04-01,"44","97",27454.23,2
"9068",2010-04-01,"44","98",18644.42,1
"9069",2010-04-01,"45","1",146672.53,4
"9070",2010-04-01,"45","2",179907.25,2
"9071",2010-04-01,"45","3",31751.34,1
"9072",2010-04-01,"45","4",117722.98,3
"9073",2010-04-01,"45","5",91882.31,4
"9074",2010-04-01,"45","6",19340.13,4
"9075",2010-04-01,"45","7",103104.79,3
"9076",2010-04-01,"45","8",171618.4,1
"9077",2010-04-01,"45","9",106000.03,2
"9078",2010-04-01,"45","10",76834.83,1
"9079",2010-04-01,"45","11",68109.87,4
"9080",2010-04-01,"45","12",19872.56,3
"9081",2010-04-01,"45","13",143323.44,1
"9082",2010-04-01,"45","14",61881.34,2
"9083",2010-04-01,"45","16",139807.95,1
"9084",2010-04-01,"45","17",53208.65,3
"9085",2010-04-01,"45","18",19177.61,4
"9086",2010-04-01,"45","19",7039.66,3
"9087",2010-04-01,"45","20",28210.62,2
"9088",2010-04-01,"45","21",23300.95,4
"9089",2010-04-01,"45","22",37092.15,2
"9090",2010-04-01,"45","23",110852.42,1
"9091",2010-04-01,"45","24",30242.21,3
"9092",2010-04-01,"45","25",45220.13,3
"9093",2010-04-01,"45","26",43252,2
"9094",2010-04-01,"45","27",6209.5,2
"9095",2010-04-01,"45","28",4182.11,4
"9096",2010-04-01,"45","29",21073.63,4
"9097",2010-04-01,"45","30",18482.67,3
"9098",2010-04-01,"45","31",9051.28,1
"9099",2010-04-01,"45","32",22726.22,4
"9100",2010-04-01,"45","33",27294.39,4
"9101",2010-04-01,"45","34",85896,1
"9102",2010-04-01,"45","35",15806.5,3
"9103",2010-04-01,"45","36",7469.5,2
"9104",2010-04-01,"45","38",248352.21,4
"9105",2010-04-01,"45","40",206219.73,3
"9106",2010-04-01,"45","41",14301,1
"9107",2010-04-01,"45","42",22359.15,1
"9108",2010-04-01,"45","44",12520.5,3
"9109",2010-04-01,"45","45",16.41,1
"9110",2010-04-01,"45","46",75338.13,4
"9111",2010-04-01,"45","51",8.12,2
"9112",2010-04-01,"45","52",8834.2,2
"9113",2010-04-01,"45","54",603.47,3
"9114",2010-04-01,"45","55",27373.82,3
"9115",2010-04-01,"45","56",48634.86,4
"9116",2010-04-01,"45","58",6249,2
"9117",2010-04-01,"45","59",2503.16,3
"9118",2010-04-01,"45","60",712.8,3
"9119",2010-04-01,"45","67",35128.68,4
"9120",2010-04-01,"45","71",21722.99,3
"9121",2010-04-01,"45","72",157559.61,3
"9122",2010-04-01,"45","74",55344.96,3
"9123",2010-04-01,"45","78",12,1
"9124",2010-04-01,"45","79",80819.23,3
"9125",2010-04-01,"45","80",107.4,2
"9126",2010-04-01,"45","81",74530.04,4
"9127",2010-04-01,"45","82",52283.54,4
"9128",2010-04-01,"45","83",6330.96,4
"9129",2010-04-01,"45","85",10596.9,4
"9130",2010-04-01,"45","87",26064.17,1
"9131",2010-04-01,"45","90",108274.95,4
"9132",2010-04-01,"45","91",74370.84,2
"9133",2010-04-01,"45","92",216489.61,2
"9134",2010-04-01,"45","93",14141.08,3
"9135",2010-04-01,"45","94",17.33,3
"9136",2010-04-01,"45","95",251784.49,2
"9137",2010-04-01,"45","97",26671.22,2
"9138",2010-04-01,"45","98",390.78,4
"9139",2010-05-01,"1","1",66694.15,3
"9140",2010-05-01,"1","2",180517.29,3
"9141",2010-05-01,"1","3",33519.26,1
"9142",2010-05-01,"1","4",142777.87,1
"9143",2010-05-01,"1","5",68093.87,2
"9144",2010-05-01,"1","6",24021.21,4
"9145",2010-05-01,"1","7",104867.42,2
"9146",2010-05-01,"1","8",138014.3,3
"9147",2010-05-01,"1","9",110583.5,4
"9148",2010-05-01,"1","10",116563.4,4
"9149",2010-05-01,"1","11",107889.74,2
"9150",2010-05-01,"1","12",46413.89,4
"9151",2010-05-01,"1","13",153530.68,3
"9152",2010-05-01,"1","14",52837.32,4
"9153",2010-05-01,"1","16",181580.89,1
"9154",2010-05-01,"1","17",38135.04,1
"9155",2010-05-01,"1","18",0.5,1
"9156",2010-05-01,"1","19",5522.31,2
"9157",2010-05-01,"1","20",17916.36,1
"9158",2010-05-01,"1","21",32201.74,2
"9159",2010-05-01,"1","22",24810.62,2
"9160",2010-05-01,"1","23",86265.8,1
"9161",2010-05-01,"1","24",21040.65,1
"9162",2010-05-01,"1","25",45728.63,2
"9163",2010-05-01,"1","26",28814.78,2
"9164",2010-05-01,"1","27",3928.95,4
"9165",2010-05-01,"1","28",2335.25,3
"9166",2010-05-01,"1","29",18794.71,3
"9167",2010-05-01,"1","30",17424.19,4
"9168",2010-05-01,"1","31",7054.39,1
"9169",2010-05-01,"1","32",39638.01,1
"9170",2010-05-01,"1","33",22857.44,2
"9171",2010-05-01,"1","34",57048.17,2
"9172",2010-05-01,"1","35",13457,2
"9173",2010-05-01,"1","36",10712.5,2
"9174",2010-05-01,"1","37",11147.74,1
"9175",2010-05-01,"1","38",367024.06,3
"9176",2010-05-01,"1","40",225311.6,2
"9177",2010-05-01,"1","41",2727.12,1
"9178",2010-05-01,"1","42",33933.84,3
"9179",2010-05-01,"1","44",18321.38,2
"9180",2010-05-01,"1","45",47.97,1
"9181",2010-05-01,"1","46",76053.34,3
"9182",2010-05-01,"1","48",698,2
"9183",2010-05-01,"1","49",49896.6,4
"9184",2010-05-01,"1","51",321.24,2
"9185",2010-05-01,"1","52",11923.44,4
"9186",2010-05-01,"1","54",738,1
"9187",2010-05-01,"1","55",43185.57,4
"9188",2010-05-01,"1","56",29920.76,4
"9189",2010-05-01,"1","58",16653,2
"9190",2010-05-01,"1","59",3660.38,1
"9191",2010-05-01,"1","60",4539,4
"9192",2010-05-01,"1","67",52864.29,1
"9193",2010-05-01,"1","71",9131.99,1
"9194",2010-05-01,"1","72",136761.07,4
"9195",2010-05-01,"1","74",44665.02,1
"9196",2010-05-01,"1","78",12,4
"9197",2010-05-01,"1","79",133144.88,1
"9198",2010-05-01,"1","80",59448.94,4
"9199",2010-05-01,"1","81",117966.06,4
"9200",2010-05-01,"1","82",70265.79,2
"9201",2010-05-01,"1","83",20683.02,4
"9202",2010-05-01,"1","85",20859.49,3
"9203",2010-05-01,"1","87",140403.01,2
"9204",2010-05-01,"1","90",291930.65,4
"9205",2010-05-01,"1","91",243320.44,3
"9206",2010-05-01,"1","92",487044.06,4
"9207",2010-05-01,"1","93",258974.88,2
"9208",2010-05-01,"1","94",263257.02,3
"9209",2010-05-01,"1","95",487779.36,1
"9210",2010-05-01,"1","97",129729.17,3
"9211",2010-05-01,"1","98",44002.63,4
"9212",2010-05-01,"2","1",97656.87,2
"9213",2010-05-01,"2","2",270093.64,2
"9214",2010-05-01,"2","3",43667.41,2
"9215",2010-05-01,"2","4",185303.39,1
"9216",2010-05-01,"2","5",91742.67,2
"9217",2010-05-01,"2","6",42541.6,4
"9218",2010-05-01,"2","7",159757.99,4
"9219",2010-05-01,"2","8",239911.4,4
"9220",2010-05-01,"2","9",143825.07,3
"9221",2010-05-01,"2","10",159079.44,2
"9222",2010-05-01,"2","11",101989.53,4
"9223",2010-05-01,"2","12",35122.55,2
"9224",2010-05-01,"2","13",192346.72,1
"9225",2010-05-01,"2","14",76488.78,3
"9226",2010-05-01,"2","16",205416.53,2
"9227",2010-05-01,"2","17",49699.15,3
"9228",2010-05-01,"2","18",26.8,3
"9229",2010-05-01,"2","19",14752.45,1
"9230",2010-05-01,"2","20",27827.13,3
"9231",2010-05-01,"2","21",43793.98,4
"9232",2010-05-01,"2","22",38721.77,4
"9233",2010-05-01,"2","23",120255.72,2
"9234",2010-05-01,"2","24",27785.49,2
"9235",2010-05-01,"2","25",77820.75,3
"9236",2010-05-01,"2","26",39320.03,2
"9237",2010-05-01,"2","27",5171,2
"9238",2010-05-01,"2","28",3265.72,4
"9239",2010-05-01,"2","29",30308.21,4
"9240",2010-05-01,"2","30",26433.68,4
"9241",2010-05-01,"2","31",11089.46,2
"9242",2010-05-01,"2","32",56006.11,1
"9243",2010-05-01,"2","33",26904.5,4
"9244",2010-05-01,"2","34",95366.44,2
"9245",2010-05-01,"2","35",19568.5,3
"9246",2010-05-01,"2","36",22214.97,1
"9247",2010-05-01,"2","37",18920.35,1
"9248",2010-05-01,"2","38",400421.7,3
"9249",2010-05-01,"2","40",325515.16,2
"9250",2010-05-01,"2","41",5695.98,4
"9251",2010-05-01,"2","42",36846.83,3
"9252",2010-05-01,"2","44",26137.75,4
"9253",2010-05-01,"2","45",9.98,1
"9254",2010-05-01,"2","46",119284.68,3
"9255",2010-05-01,"2","47",70,1
"9256",2010-05-01,"2","48",2246,3
"9257",2010-05-01,"2","49",59765.96,4
"9258",2010-05-01,"2","52",18145.98,2
"9259",2010-05-01,"2","54",1737,2
"9260",2010-05-01,"2","55",44674.48,3
"9261",2010-05-01,"2","56",49465.4,2
"9262",2010-05-01,"2","58",84828,4
"9263",2010-05-01,"2","59",4220.71,4
"9264",2010-05-01,"2","60",21,4
"9265",2010-05-01,"2","67",83136.39,1
"9266",2010-05-01,"2","71",15445.67,1
"9267",2010-05-01,"2","72",227944.95,1
"9268",2010-05-01,"2","74",64084.12,3
"9269",2010-05-01,"2","78",12,3
"9270",2010-05-01,"2","79",133442.59,4
"9271",2010-05-01,"2","80",103751.78,2
"9272",2010-05-01,"2","81",128291.18,3
"9273",2010-05-01,"2","82",86653.16,1
"9274",2010-05-01,"2","83",23508.91,1
"9275",2010-05-01,"2","85",17404.56,1
"9276",2010-05-01,"2","87",92719.39,3
"9277",2010-05-01,"2","90",356604.98,4
"9278",2010-05-01,"2","91",325291.44,3
"9279",2010-05-01,"2","92",606080.86,3
"9280",2010-05-01,"2","93",256128.17,2
"9281",2010-05-01,"2","94",300270.33,3
"9282",2010-05-01,"2","95",614149.47,4
"9283",2010-05-01,"2","96",143929.59,4
"9284",2010-05-01,"2","97",157792.21,2
"9285",2010-05-01,"2","98",61460.9,2
"9286",2010-05-01,"3","1",18177.5,2
"9287",2010-05-01,"3","2",61861.32,3
"9288",2010-05-01,"3","3",14442.34,4
"9289",2010-05-01,"3","4",29582.61,2
"9290",2010-05-01,"3","5",25436.85,3
"9291",2010-05-01,"3","6",8638.31,1
"9292",2010-05-01,"3","7",31465.57,1
"9293",2010-05-01,"3","8",32787.39,3
"9294",2010-05-01,"3","9",24334.12,2
"9295",2010-05-01,"3","10",33697.06,4
"9296",2010-05-01,"3","11",31931.35,3
"9297",2010-05-01,"3","12",8833.83,2
"9298",2010-05-01,"3","13",43928.63,3
"9299",2010-05-01,"3","14",15507.07,4
"9300",2010-05-01,"3","16",41257.67,1
"9301",2010-05-01,"3","17",10201.99,3
"9302",2010-05-01,"3","18",2.35,3
"9303",2010-05-01,"3","19",2712.82,4
"9304",2010-05-01,"3","20",6164.38,3
"9305",2010-05-01,"3","21",4182.26,3
"9306",2010-05-01,"3","22",8449.43,3
"9307",2010-05-01,"3","23",33303.36,3
"9308",2010-05-01,"3","24",8093.53,4
"9309",2010-05-01,"3","25",16968.5,4
"9310",2010-05-01,"3","26",9824.88,3
"9311",2010-05-01,"3","27",1277.5,2
"9312",2010-05-01,"3","28",756.63,1
"9313",2010-05-01,"3","29",6953.01,4
"9314",2010-05-01,"3","30",6008.92,3
"9315",2010-05-01,"3","31",2048.84,3
"9316",2010-05-01,"3","32",13314.83,1
"9317",2010-05-01,"3","33",11415,3
"9318",2010-05-01,"3","34",20537.17,4
"9319",2010-05-01,"3","35",6940,2
"9320",2010-05-01,"3","36",2724.5,4
"9321",2010-05-01,"3","38",482719.92,4
"9322",2010-05-01,"3","40",66797.59,1
"9323",2010-05-01,"3","41",1686.84,3
"9324",2010-05-01,"3","42",14287.53,3
"9325",2010-05-01,"3","44",7151.76,1
"9326",2010-05-01,"3","46",20675.25,3
"9327",2010-05-01,"3","47",-78,3
"9328",2010-05-01,"3","51",10.38,2
"9329",2010-05-01,"3","52",3075.86,2
"9330",2010-05-01,"3","54",411,4
"9331",2010-05-01,"3","55",18864.78,4
"9332",2010-05-01,"3","56",7644.1,4
"9333",2010-05-01,"3","59",922.01,4
"9334",2010-05-01,"3","60",580.8,1
"9335",2010-05-01,"3","67",14286.29,1
"9336",2010-05-01,"3","71",2072.83,2
"9337",2010-05-01,"3","72",54220.68,1
"9338",2010-05-01,"3","74",12556.54,3
"9339",2010-05-01,"3","79",26339.66,4
"9340",2010-05-01,"3","81",4508.54,1
"9341",2010-05-01,"3","82",22641.67,2
"9342",2010-05-01,"3","85",6029.64,4
"9343",2010-05-01,"3","87",5163.28,4
"9344",2010-05-01,"3","90",4796.32,3
"9345",2010-05-01,"3","91",1415.17,1
"9346",2010-05-01,"3","92",22793.5,2
"9347",2010-05-01,"3","94",4739.72,2
"9348",2010-05-01,"3","95",59897.48,4
"9349",2010-05-01,"3","96",16758.33,3
"9350",2010-05-01,"3","97",803.21,2
"9351",2010-05-01,"4","1",107646.78,3
"9352",2010-05-01,"4","2",328194.72,3
"9353",2010-05-01,"4","3",44257.58,1
"9354",2010-05-01,"4","4",208115.22,3
"9355",2010-05-01,"4","5",132387.36,4
"9356",2010-05-01,"4","6",51099.92,2
"9357",2010-05-01,"4","7",153026.96,1
"9358",2010-05-01,"4","8",254872.39,4
"9359",2010-05-01,"4","9",114566.58,2
"9360",2010-05-01,"4","10",125522.82,1
"9361",2010-05-01,"4","11",100973.56,2
"9362",2010-05-01,"4","12",33270,1
"9363",2010-05-01,"4","13",247133.6,2
"9364",2010-05-01,"4","14",98378.33,1
"9365",2010-05-01,"4","16",162497.86,4
"9366",2010-05-01,"4","17",57017.32,3
"9367",2010-05-01,"4","18",137.44,2
"9368",2010-05-01,"4","19",11676.14,2
"9369",2010-05-01,"4","20",36038.2,3
"9370",2010-05-01,"4","21",38687.74,3
"9371",2010-05-01,"4","22",50914.79,2
"9372",2010-05-01,"4","23",144825.93,4
"9373",2010-05-01,"4","24",33796.11,3
"9374",2010-05-01,"4","25",61020.62,4
"9375",2010-05-01,"4","26",61107.17,1
"9376",2010-05-01,"4","27",7525,1
"9377",2010-05-01,"4","28",3191.11,3
"9378",2010-05-01,"4","29",31177.05,1
"9379",2010-05-01,"4","30",31312.5,2
"9380",2010-05-01,"4","31",9282.38,3
"9381",2010-05-01,"4","32",62190.48,2
"9382",2010-05-01,"4","33",38967.21,3
"9383",2010-05-01,"4","34",93849.04,1
"9384",2010-05-01,"4","35",19426.04,2
"9385",2010-05-01,"4","36",16878.5,1
"9386",2010-05-01,"4","37",15530.58,3
"9387",2010-05-01,"4","38",310803.11,1
"9388",2010-05-01,"4","40",287152.83,2
"9389",2010-05-01,"4","41",854.83,3
"9390",2010-05-01,"4","42",34789.47,3
"9391",2010-05-01,"4","44",20677.73,3
"9392",2010-05-01,"4","46",157404.28,4
"9393",2010-05-01,"4","47",35,4
"9394",2010-05-01,"4","48",4222,4
"9395",2010-05-01,"4","49",30218.06,2
"9396",2010-05-01,"4","51",9.48,2
"9397",2010-05-01,"4","52",16866.64,1
"9398",2010-05-01,"4","54",1016,4
"9399",2010-05-01,"4","55",56872.82,1
"9400",2010-05-01,"4","56",67125.58,4
"9401",2010-05-01,"4","58",33878.63,4
"9402",2010-05-01,"4","59",4407.51,1
"9403",2010-05-01,"4","60",1856.8,1
"9404",2010-05-01,"4","67",79955.24,2
"9405",2010-05-01,"4","71",22391.08,1
"9406",2010-05-01,"4","72",293098.05,1
"9407",2010-05-01,"4","74",69765.03,4
"9408",2010-05-01,"4","79",193619.16,1
"9409",2010-05-01,"4","80",64656.16,3
"9410",2010-05-01,"4","81",123556.31,3
"9411",2010-05-01,"4","82",84983.12,3
"9412",2010-05-01,"4","83",34801.42,3
"9413",2010-05-01,"4","85",15591.64,2
"9414",2010-05-01,"4","87",52544.55,2
"9415",2010-05-01,"4","90",314021.04,1
"9416",2010-05-01,"4","91",255778.36,1
"9417",2010-05-01,"4","92",561939.75,2
"9418",2010-05-01,"4","93",246008.69,1
"9419",2010-05-01,"4","94",299776.03,1
"9420",2010-05-01,"4","95",573308.44,3
"9421",2010-05-01,"4","96",127325.86,4
"9422",2010-05-01,"4","97",150881.34,3
"9423",2010-05-01,"4","98",58822.65,1
"9424",2010-05-01,"5","1",30526.7,2
"9425",2010-05-01,"5","2",50709.36,4
"9426",2010-05-01,"5","3",11733.66,3
"9427",2010-05-01,"5","4",38510.35,2
"9428",2010-05-01,"5","5",22126.11,1
"9429",2010-05-01,"5","6",6082.65,1
"9430",2010-05-01,"5","7",24507.03,4
"9431",2010-05-01,"5","8",53055.3,2
"9432",2010-05-01,"5","9",25694.54,2
"9433",2010-05-01,"5","10",39291.86,2
"9434",2010-05-01,"5","11",30369.25,3
"9435",2010-05-01,"5","12",10037.6,4
"9436",2010-05-01,"5","13",47124.67,1
"9437",2010-05-01,"5","14",17091.56,2
"9438",2010-05-01,"5","16",50110.95,2
"9439",2010-05-01,"5","17",8741.18,4
"9440",2010-05-01,"5","18",0.1,4
"9441",2010-05-01,"5","20",5790.87,3
"9442",2010-05-01,"5","21",6205.44,1
"9443",2010-05-01,"5","22",7141.08,4
"9444",2010-05-01,"5","23",21845.83,2
"9445",2010-05-01,"5","24",4369.17,4
"9446",2010-05-01,"5","25",11638.5,4
"9447",2010-05-01,"5","26",6564.83,3
"9448",2010-05-01,"5","27",1197.5,2
"9449",2010-05-01,"5","28",873.67,4
"9450",2010-05-01,"5","29",7118.26,4
"9451",2010-05-01,"5","30",5640.8,2
"9452",2010-05-01,"5","31",1639.22,4
"9453",2010-05-01,"5","32",10783.32,3
"9454",2010-05-01,"5","33",6141.47,3
"9455",2010-05-01,"5","34",19421,1
"9456",2010-05-01,"5","35",5796,4
"9457",2010-05-01,"5","36",3982.5,4
"9458",2010-05-01,"5","38",209994.16,2
"9459",2010-05-01,"5","40",74126.57,2
"9460",2010-05-01,"5","41",370.16,4
"9461",2010-05-01,"5","42",11481.63,2
"9462",2010-05-01,"5","44",4666.58,1
"9463",2010-05-01,"5","45",72.04,1
"9464",2010-05-01,"5","46",20483.96,3
"9465",2010-05-01,"5","47",-58,2
"9466",2010-05-01,"5","52",2323.6,4
"9467",2010-05-01,"5","54",134,3
"9468",2010-05-01,"5","55",10947.13,2
"9469",2010-05-01,"5","56",5973.99,3
"9470",2010-05-01,"5","58",4215,4
"9471",2010-05-01,"5","59",261.17,4
"9472",2010-05-01,"5","60",1126.4,1
"9473",2010-05-01,"5","67",19130.57,4
"9474",2010-05-01,"5","71",1065.5,1
"9475",2010-05-01,"5","72",37881.41,2
"9476",2010-05-01,"5","74",17113.69,4
"9477",2010-05-01,"5","79",20238.94,2
"9478",2010-05-01,"5","81",9533.68,2
"9479",2010-05-01,"5","82",13777.61,2
"9480",2010-05-01,"5","85",4675.61,2
"9481",2010-05-01,"5","87",31656.96,2
"9482",2010-05-01,"5","90",8133.29,2
"9483",2010-05-01,"5","91",6013.98,1
"9484",2010-05-01,"5","92",28114.17,2
"9485",2010-05-01,"5","94",5610,4
"9486",2010-05-01,"5","95",79274.35,1
"9487",2010-05-01,"5","96",21141.08,2
"9488",2010-05-01,"5","97",483.41,1
"9489",2010-05-01,"6","1",78219.29,4
"9490",2010-05-01,"6","2",203572.87,3
"9491",2010-05-01,"6","3",42514.66,2
"9492",2010-05-01,"6","4",132981.95,1
"9493",2010-05-01,"6","5",117816.09,1
"9494",2010-05-01,"6","6",34585.95,1
"9495",2010-05-01,"6","7",124132.8,3
"9496",2010-05-01,"6","8",186374.28,2
"9497",2010-05-01,"6","9",199095.18,3
"9498",2010-05-01,"6","10",202217.01,4
"9499",2010-05-01,"6","11",88238.47,3
"9500",2010-05-01,"6","12",31538.22,2
"9501",2010-05-01,"6","13",159720.96,3
"9502",2010-05-01,"6","14",90796.58,4
"9503",2010-05-01,"6","16",196506.68,3
"9504",2010-05-01,"6","17",62571.59,2
"9505",2010-05-01,"6","18",-10.42,4
"9506",2010-05-01,"6","19",11199.24,3
"9507",2010-05-01,"6","20",46444.33,3
"9508",2010-05-01,"6","21",46307.33,2
"9509",2010-05-01,"6","22",69187.45,2
"9510",2010-05-01,"6","23",135827.8,4
"9511",2010-05-01,"6","24",24534.49,4
"9512",2010-05-01,"6","25",81752.83,3
"9513",2010-05-01,"6","26",38597.93,3
"9514",2010-05-01,"6","27",5196.75,1
"9515",2010-05-01,"6","28",2203.95,4
"9516",2010-05-01,"6","29",23751.52,2
"9517",2010-05-01,"6","30",24663.67,2
"9518",2010-05-01,"6","31",9000.83,2
"9519",2010-05-01,"6","32",46588.03,4
"9520",2010-05-01,"6","33",27231.54,3
"9521",2010-05-01,"6","34",90860.65,2
"9522",2010-05-01,"6","35",16814.5,2
"9523",2010-05-01,"6","36",24719,3
"9524",2010-05-01,"6","37",17742.49,3
"9525",2010-05-01,"6","38",381804.12,1
"9526",2010-05-01,"6","40",263361.75,3
"9527",2010-05-01,"6","41",3412,4
"9528",2010-05-01,"6","42",38230.55,3
"9529",2010-05-01,"6","44",30742.84,3
"9530",2010-05-01,"6","45",91.84,3
"9531",2010-05-01,"6","46",125206.73,1
"9532",2010-05-01,"6","48",1753,2
"9533",2010-05-01,"6","49",45546.05,2
"9534",2010-05-01,"6","52",19556.36,2
"9535",2010-05-01,"6","54",1422,3
"9536",2010-05-01,"6","55",65410.58,4
"9537",2010-05-01,"6","56",52855.74,4
"9538",2010-05-01,"6","58",5207,2
"9539",2010-05-01,"6","59",4118.93,1
"9540",2010-05-01,"6","60",0.01,3
"9541",2010-05-01,"6","67",66096.49,1
"9542",2010-05-01,"6","71",18733.24,2
"9543",2010-05-01,"6","72",257034.71,4
"9544",2010-05-01,"6","74",86108.87,2
"9545",2010-05-01,"6","78",12,1
"9546",2010-05-01,"6","79",92902.54,4
"9547",2010-05-01,"6","80",54690.17,1
"9548",2010-05-01,"6","81",66752.28,3
"9549",2010-05-01,"6","82",74452.64,2
"9550",2010-05-01,"6","83",17428.67,1
"9551",2010-05-01,"6","85",16558.67,3
"9552",2010-05-01,"6","87",125906.15,2
"9553",2010-05-01,"6","90",198002.3,2
"9554",2010-05-01,"6","91",176004.14,2
"9555",2010-05-01,"6","92",368760.29,2
"9556",2010-05-01,"6","93",160581.52,3
"9557",2010-05-01,"6","94",182604.71,4
"9558",2010-05-01,"6","95",381188.27,2
"9559",2010-05-01,"6","96",126703.56,4
"9560",2010-05-01,"6","97",82118.93,3
"9561",2010-05-01,"6","98",35532.4,4
"9562",2010-05-01,"7","1",26632.63,4
"9563",2010-05-01,"7","2",63001.64,3
"9564",2010-05-01,"7","3",20415.2,3
"9565",2010-05-01,"7","4",41011.34,2
"9566",2010-05-01,"7","5",35241.08,2
"9567",2010-05-01,"7","6",17211.72,4
"9568",2010-05-01,"7","7",29928.33,3
"9569",2010-05-01,"7","8",50497.89,3
"9570",2010-05-01,"7","9",85975.64,1
"9571",2010-05-01,"7","10",65179.76,4
"9572",2010-05-01,"7","11",47655.69,2
"9573",2010-05-01,"7","12",24275.51,2
"9574",2010-05-01,"7","13",45160.73,3
"9575",2010-05-01,"7","14",26748.89,4
"9576",2010-05-01,"7","16",91465.53,1
"9577",2010-05-01,"7","17",23187.32,1
"9578",2010-05-01,"7","19",227.95,1
"9579",2010-05-01,"7","20",8148.59,2
"9580",2010-05-01,"7","21",4940.6,4
"9581",2010-05-01,"7","22",13642.33,4
"9582",2010-05-01,"7","23",32932.59,1
